timestamp(ms),latitude(deg),longitude(deg),speed(m/s),gravity_x(m/s^2),gravity_y(m/s^2),gravity_z(m/s^2),linear_accel_x(m/s^2),linear_accel_y(m/s^2),linear_accel_z(m/s^2),altitude(m),wifi_enabled,bluetooth_enabled,silent_mode,mobile_data_enabled
1734174601014,37.482191,126.942688,0.765133,-6.502913,-7.156760,-1.631816,-1.479654,2.150185,0.075585,47.464566,false,true,false,false
1734174601756,37.482189,126.942694,0.851936,-0.766284,-9.744004,0.798196,-0.931205,0.901918,1.090829,47.566282,false,true,false,false
1734174601789,37.482189,126.942694,0.851936,-0.766284,-9.744004,0.798196,-0.931205,0.901918,1.090829,47.566282,false,true,false,false
1734174601816,37.482189,126.942694,0.851936,-0.329527,-9.652880,1.698072,-1.083052,0.566585,-0.043678,47.566282,false,true,false,false
1734174602674,37.482189,126.942700,0.788837,-6.572194,-7.096469,-1.617498,1.649415,1.292625,0.238438,47.566282,false,true,false,false
1734174602714,37.482189,126.942700,0.788837,-6.578933,-7.082777,-1.649766,-6.141759,-6.006623,-0.129126,47.566282,false,true,false,false
1734174602738,37.482189,126.942700,0.788837,-6.578933,-7.082777,-1.649766,-6.141759,-6.006623,-0.129126,47.566282,false,true,false,false
1734174602873,37.482483,126.942695,3.731924,-6.578933,-7.082777,-1.649766,-6.141759,-6.006623,-0.129126,59.406798,false,true,false,false
1734174603476,37.482189,126.942706,0.788979,-0.572572,-9.643225,1.688346,0.048242,-4.008813,-1.037123,47.962502,false,true,false,false
1734174603513,37.482189,126.942706,0.788979,-0.572572,-9.643225,1.688346,0.048242,-4.008813,-1.037123,47.962502,false,true,false,false
1734174603533,37.482189,126.942706,0.788979,-0.572572,-9.643225,1.688346,0.048242,-4.008813,-1.037123,47.962502,false,true,false,false
1734174603927,37.482490,126.942620,3.254313,-5.668731,-7.906375,-1.234740,3.466065,2.270125,1.064752,58.207878,false,true,false,false
1734174604149,37.482192,126.942712,0.815959,-6.198301,-7.545853,-0.900784,0.028144,2.642228,1.760302,48.153433,false,true,false,false
1734174604184,37.482192,126.942712,0.815959,-4.102409,-8.900308,0.353154,3.760039,5.186901,-5.448315,48.153433,false,true,false,false
1734174604205,37.482192,126.942712,0.815959,-4.102409,-8.900308,0.353154,3.760039,5.186901,-5.448315,48.153433,false,true,false,false
1734174604844,37.482197,126.942720,0.931830,-0.552862,-9.723292,1.149834,-0.416789,-2.037326,-0.733243,48.153433,false,true,false,false
1734174604875,37.482197,126.942720,0.931830,-1.641905,-9.667833,0.084975,0.468746,-0.969904,5.101165,48.153433,false,true,false,false
1734174604904,37.482197,126.942720,0.931830,-1.641905,-9.667833,0.084975,0.468746,-0.969904,5.101165,48.153433,false,true,false,false
1734174604968,37.482513,126.942651,3.174371,-1.641905,-9.667833,0.084975,0.468746,-0.969904,5.101165,69.290342,false,true,false,false
1734174604993,37.482079,126.942611,0.000000,-1.641905,-9.667833,0.084975,0.468746,-0.969904,5.101165,52.099998,false,true,false,false
1734174605934,37.482544,126.942676,2.650106,-1.062685,-9.739461,0.428528,-2.724942,2.139966,0.969686,70.451550,false,true,false,false
1734174605964,37.482195,126.942722,0.946706,-0.940973,-9.698602,1.105326,1.314468,-0.113136,-0.755773,48.361098,false,true,false,false
1734174605989,37.482195,126.942722,0.946706,-0.940973,-9.698602,1.105326,1.314468,-0.113136,-0.755773,48.361098,false,true,false,false
1734174606011,37.482195,126.942722,0.946706,-0.940973,-9.698602,1.105326,1.314468,-0.113136,-0.755773,48.361098,false,true,false,false
1734174606922,37.482553,126.942694,1.511171,-6.473460,-7.220299,-1.460052,3.739281,3.178886,1.424139,71.009095,false,true,false,false
1734174606951,37.482198,126.942723,0.933147,-6.473460,-7.220299,-1.460052,3.739281,3.178886,1.424139,48.621846,false,true,false,false
1734174606972,37.482198,126.942723,0.933147,-6.473460,-7.220299,-1.460052,3.739281,3.178886,1.424139,48.621846,false,true,false,false
1734174606998,37.482198,126.942723,0.933147,-6.473460,-7.220299,-1.460052,3.739281,3.178886,1.424139,48.621846,false,true,false,false
1734174607767,37.482271,126.942729,1.177710,-0.629613,-9.761291,0.700763,-1.525169,0.392480,0.448454,48.621846,false,true,false,false
1734174607807,37.482271,126.942729,1.177710,-0.629613,-9.761291,0.700763,-1.525169,0.392480,0.448454,48.621846,false,true,false,false
1734174607833,37.482271,126.942729,1.177710,-0.629613,-9.761291,0.700763,-1.525169,0.392480,0.448454,48.621846,false,true,false,false
1734174607929,37.482549,126.942702,0.055162,-0.629613,-9.761291,0.700763,-1.525169,0.392480,0.448454,71.094986,false,true,false,false
1734174608606,37.482375,126.942726,0.214941,-6.701840,-6.994793,-1.525826,2.768167,2.024131,1.343867,49.014093,false,true,false,false
1734174608640,37.482375,126.942726,0.214941,-6.701840,-6.994793,-1.525826,2.768167,2.024131,1.343867,49.014093,false,true,false,false
1734174608671,37.482375,126.942726,0.214941,-5.688778,-7.973881,-0.474436,2.648142,-10.919363,-9.952612,49.014093,false,true,false,false
1734174608932,37.482549,126.942685,0.018411,-3.448201,-9.180204,-0.061357,2.253494,-0.313105,0.801165,71.134144,false,true,false,false
1734174609381,37.482452,126.942709,0.171670,-0.739678,-9.710582,1.152199,0.064513,-3.285444,1.663382,49.155768,false,true,false,false
1734174609416,37.482452,126.942709,0.171670,-0.739678,-9.710582,1.152199,0.064513,-3.285444,1.663382,49.155768,false,true,false,false
1734174609437,37.482452,126.942709,0.171670,-0.739678,-9.710582,1.152199,0.064513,-3.285444,1.663382,49.155768,false,true,false,false
1734174609945,37.482536,126.942675,0.063310,-5.953683,-7.729638,-0.988085,1.217952,0.130143,0.020828,70.829337,false,true,false,false
1734174609973,37.482478,126.942702,0.194198,-5.953683,-7.729638,-0.988085,1.217952,0.130143,0.020828,49.345192,false,true,false,false
1734174609994,37.482478,126.942702,0.194198,-5.953683,-7.729638,-0.988085,1.217952,0.130143,0.020828,49.345192,false,true,false,false
1734174610010,37.482478,126.942702,0.194198,-5.953683,-7.729638,-0.988085,1.217952,0.130143,0.020828,49.345192,false,true,false,false
1734174610046,37.482133,126.942626,0.000000,-5.953683,-7.729638,-0.988085,1.217952,0.130143,0.020828,51.700001,false,true,false,false
1734174610939,37.482524,126.942687,0.281199,-0.662431,-9.732094,1.008802,-0.908165,-1.535318,-0.948947,49.388312,false,true,false,false
1734174610968,37.482524,126.942687,0.281199,-0.662431,-9.732094,1.008802,-0.908165,-1.535318,-0.948947,49.388312,false,true,false,false
1734174610993,37.482534,126.942674,0.020584,-0.861166,-9.768738,-0.015728,1.555485,1.046362,0.506539,70.726938,false,true,false,false
1734174611010,37.482524,126.942687,0.281199,-0.861166,-9.768738,-0.015728,1.555485,1.046362,0.506539,49.388312,false,true,false,false
1734174611636,37.482535,126.942681,0.357029,-6.289671,-7.437173,-1.139434,0.533711,1.788952,0.155417,49.805146,false,true,false,false
1734174611674,37.482535,126.942681,0.357029,-6.289671,-7.437173,-1.139434,0.533711,1.788952,0.155417,49.805146,false,true,false,false
1734174611696,37.482535,126.942681,0.357029,-6.289671,-7.437173,-1.139434,0.533711,1.788952,0.155417,49.805146,false,true,false,false
1734174611929,37.482534,126.942674,0.009474,-2.303042,-9.528786,0.261302,0.878492,2.104067,0.102616,70.068881,false,true,false,false
1734174612334,37.482544,126.942676,0.315037,-0.796349,-9.720761,1.021133,-0.870015,-0.658402,-0.190345,49.813359,false,true,false,false
1734174612365,37.482544,126.942676,0.315037,-0.796349,-9.720761,1.021133,-0.870015,-0.658402,-0.190345,49.813359,false,true,false,false
1734174612391,37.482544,126.942676,0.315037,-0.796349,-9.720761,1.021133,-0.870015,-0.658402,-0.190345,49.813359,false,true,false,false
1734174612918,37.482533,126.942674,0.044412,-6.118391,-7.641113,-0.590502,-0.449204,1.408707,1.038218,70.330742,false,true,false,false
1734174612953,37.482548,126.942672,0.518341,-6.118391,-7.641113,-0.590502,-0.449204,1.408707,1.038218,51.700001,false,true,false,false
1734174612971,37.482548,126.942672,0.518341,-6.772438,-6.886019,-1.699099,4.275286,2.432804,2.810009,51.700001,false,true,false,false
1734174612992,37.482548,126.942672,0.518341,-6.772438,-6.886019,-1.699099,4.275286,2.432804,2.810009,51.700001,false,true,false,false
1734174613825,37.482553,126.942666,0.604123,-2.268980,-9.540520,-0.017103,-1.145151,2.245088,6.704408,51.700001,false,true,false,false
1734174613853,37.482553,126.942666,0.604123,-2.268980,-9.540520,-0.017103,-1.145151,2.245088,6.704408,51.700001,false,true,false,false
1734174613875,37.482553,126.942666,0.604123,-0.020407,-9.658565,1.697578,2.663605,-2.829891,-3.335212,51.700001,false,true,false,false
1734174613946,37.482532,126.942675,0.887361,-0.020407,-9.658565,1.697578,2.663605,-2.829891,-3.335212,70.550857,false,true,false,false
1734174614546,37.482557,126.942658,0.796872,-4.965321,-8.448532,0.371512,0.866447,-0.197229,-0.850352,51.700001,false,true,false,false
1734174614582,37.482557,126.942658,0.796872,-4.965321,-8.448532,0.371512,0.866447,-0.197229,-0.850352,51.700001,false,true,false,false
1734174614603,37.482557,126.942658,0.796872,-5.882257,-7.844056,0.199413,-0.556051,1.712206,1.974522,51.700001,false,true,false,false
1734174614956,37.482530,126.942682,0.811038,-2.951352,-9.318819,0.786952,0.365614,0.249284,0.441273,70.807485,false,true,false,false
1734174615015,37.482144,126.942526,0.000000,-2.951352,-9.318819,0.786952,0.365614,0.249284,0.441273,52.099998,false,true,false,false
1734174615469,37.482560,126.942651,0.809796,-0.788130,-9.698026,1.223544,-0.777678,0.719470,0.495493,52.099998,false,true,false,false
1734174615508,37.482560,126.942651,0.809796,-0.585983,-9.646729,1.663559,-1.643018,-0.387671,-0.440122,52.099998,false,true,false,false
1734174615530,37.482560,126.942651,0.809796,-0.585983,-9.646729,1.663559,-1.643018,-0.387671,-0.440122,52.099998,false,true,false,false
1734174615954,37.482526,126.942690,0.521113,-1.211885,-9.724844,0.358821,-3.411318,1.981697,-0.480925,70.972287,false,true,false,false
1734174616326,37.482561,126.942647,0.793876,-5.953357,-7.741819,-0.889961,2.256710,3.915885,1.464570,52.099998,false,true,false,false
1734174616362,37.482561,126.942647,0.793876,-5.953357,-7.741819,-0.889961,2.256710,3.915885,1.464570,52.099998,false,true,false,false
1734174616386,37.482561,126.942647,0.793876,-5.953357,-7.741819,-0.889961,2.256710,3.915885,1.464570,52.099998,false,true,false,false
1734174616933,37.482526,126.942696,0.441042,-0.007568,-9.698112,1.454872,-1.136860,-4.928366,-0.820408,71.171436,false,true,false,false
1734174616975,37.482562,126.942644,0.835658,-0.007568,-9.698112,1.454872,-1.136860,-4.928366,-0.820408,52.099998,false,true,false,false
1734174616994,37.482562,126.942644,0.835658,-0.007568,-9.698112,1.454872,-1.136860,-4.928366,-0.820408,52.099998,false,true,false,false
